name,artist,album,spotify_id,duration_ms,explicit,uri,primary_genre,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature
Wheel Of Life,Samsara Blues Experiment,Long Distance Trip,7uAXnA3U3gHab039UBR3eL,267733,False,spotify:track:7uAXnA3U3gHab039UBR3eL,Unknown,0.561,0.383,0,-16.039,0,0.0415,0.78,0.777,0.451,0.189,141.272,4
Double Freedom,Samsara Blues Experiment,Long Distance Trip,5cYTkK28t1NJlJ8p515kav,1364733,False,spotify:track:5cYTkK28t1NJlJ8p515kav,Unknown,0.278,0.707,7,-8.201,1,0.0372,0.000416,0.662,0.146,0.263,112.185,4
Grounded In The Light,Dean Evenson,Wood Over Water,2VDpzPWmXxeocPPuXlaSrD,298413,False,spotify:track:2VDpzPWmXxeocPPuXlaSrD,Unknown,0.343,0.0462,11,-20.913,0,0.036,0.995,0.785,0.299,0.349,95.723,4
"Dog Shit (feat. Ol' Dirty Bastard, RZA & Method Man)",Wu-Tang Clan,Wu-Tang Forever,28uZLk1NszbSLOlJoBfgLu,214826,True,spotify:track:28uZLk1NszbSLOlJoBfgLu,Unknown,0.727,0.599,6,-7.498,0,0.307,0.107,0,0.785,0.753,92.171,4
Ohio - Single Version,"Crosby, Stills, Nash & Young",Neil Young Archives Vol. I (1963 - 1972),5Ixo7kVPzQlpdn7VVHET7b,179973,False,spotify:track:5Ixo7kVPzQlpdn7VVHET7b,Unknown,0.444,0.721,0,-6.337,1,0.0261,0.225,0.00211,0.242,0.785,78.453,4
Down The Road,C2C,Down The Road,4vb95MrPULHxDYkJbRmyJU,205480,False,spotify:track:4vb95MrPULHxDYkJbRmyJU,Unknown,0.715,0.572,7,-6.22,0,0.0855,0.0606,3.86e-05,0.0705,0.49,111.02,4
Ape to Angel - Bluetech's Evolution Remix,Pitch Black,Sines and Singularities,58CEMFK35ZlAz46uwGozl7,439973,False,spotify:track:58CEMFK35ZlAz46uwGozl7,Unknown,0.737,0.619,3,-8.816,0,0.0627,0.159,0.627,0.0899,0.911,160.008,4
Suffering (Jacob Hemphill (SOJA) Remix),Rebelution,Remix EP,2ad0r8uiQ1Dz8jdFBvYXYi,243613,False,spotify:track:2ad0r8uiQ1Dz8jdFBvYXYi,Unknown,0.788,0.705,11,-4.092,0,0.0373,0.153,0,0.101,0.802,120.081,4
Attention Span,Rebelution,Courage To Grow,6lDOzVSu4u2CbEYIWA832G,324160,False,spotify:track:6lDOzVSu4u2CbEYIWA832G,Unknown,0.675,0.743,9,-7.351,1,0.0522,0.0103,8.07e-05,0.145,0.683,74.609,4
I Truly Understand,Jerry Garcia,Shady Grove,3M90DYg33QVqfDmqEwxy22,221026,False,spotify:track:3M90DYg33QVqfDmqEwxy22,Unknown,0.563,0.328,2,-14.581,1,0.0352,0.952,0.0227,0.113,0.698,115.467,4
Hold On,Alabama Shakes,Hold On,7c13Xlndg43PnSzpHRD11d,229453,False,spotify:track:7c13Xlndg43PnSzpHRD11d,Unknown,0.561,0.708,5,-4.708,1,0.0341,0.205,0.423,0.102,0.518,88.319,4
Erased Duet,Valgeir Sigurðsson,Architecture of Loss,23ertdtgpKg8baIsdubKDX,128736,False,spotify:track:23ertdtgpKg8baIsdubKDX,Unknown,0.452,0.237,9,-17.194,0,0.0358,0.777,0.825,0.123,0.387,120.937,4
The Sea,Morcheeba,Parts of the Process,5ps4UKTWmq8xdzt9m8R70k,347280,False,spotify:track:5ps4UKTWmq8xdzt9m8R70k,Unknown,0.535,0.761,11,-7.589,0,0.0373,0.0165,0.114,0.0485,0.248,149.968,4
Do Something,Macy Gray,Macy Gray On How Life Is,4GHH7zl9fCwd4rIPbdBPLI,299933,False,spotify:track:4GHH7zl9fCwd4rIPbdBPLI,Unknown,0.58,0.841,11,-5.029,0,0.194,0.147,2.2e-05,0.0359,0.877,167.991,4
Run Honey Run,Morcheeba,Dive Deep,6g3VgpuSaEidSWS1jgmPJu,223480,False,spotify:track:6g3VgpuSaEidSWS1jgmPJu,Unknown,0.622,0.602,11,-9.193,1,0.0312,0.185,0.0631,0.101,0.214,87.97,4
In The Waiting Line,Zero 7,Simple Things (Eastwest Release),57kozn0j4DL3toKrqKQY0U,271520,False,spotify:track:57kozn0j4DL3toKrqKQY0U,Unknown,0.561,0.33,5,-13.51,1,0.0268,0.76,0.134,0.106,0.378,79.01,4
So High (feat. Zumbi of Zion-I),Rebelution,Peace of Mind,4n0lEIsSOi6tEQAIdqTzIc,296906,False,spotify:track:4n0lEIsSOi6tEQAIdqTzIc,Unknown,0.898,0.423,0,-7.356,0,0.044,0.0121,1.96e-06,0.0898,0.511,121.064,4
"Noah's Ark - 12"" Mix",Eek-A-Mouse,Wa-Do-Dem,5PkJbY1jmN36UwpnOlpqkH,204066,False,spotify:track:5PkJbY1jmN36UwpnOlpqkH,Unknown,0.711,0.483,11,-6.986,0,0.0571,0.297,0,0.243,0.591,135.449,4
Joey Joey,Eek-A-Mouse,Eek-A-Speaka,5Efg7Ri8FUycIFslUCeRNh,204533,False,spotify:track:5Efg7Ri8FUycIFslUCeRNh,Unknown,0.6,0.828,9,-5.082,1,0.126,0.301,0,0.0754,0.618,163.585,4
Always Late,Jerry Garcia,The Pizza Tapes,2bZKvdsVLnqFtDLnLOgn5b,54333,False,spotify:track:2bZKvdsVLnqFtDLnLOgn5b,Unknown,0.59,0.197,9,-18.578,1,0.303,0.929,0.000234,0.217,0.919,107.148,3
Can't Take That Away (Mariah's Theme),Bonnie Prince Billy,Guilt By Association,0f02Mym4GtD0ED6Aou2lyH,300346,True,spotify:track:0f02Mym4GtD0ED6Aou2lyH,Unknown,0.862,0.414,9,-8.791,1,0.0355,0.0104,0.348,0.113,0.601,115.99,4
I Wonder If I Care As Much,Bonnie Prince Billy,The Mindeater,6b3FQxzCyaUiaYIvsaKjyn,472186,False,spotify:track:6b3FQxzCyaUiaYIvsaKjyn,Unknown,0.293,0.518,7,-13.533,1,0.0319,0.034,0.788,0.195,0.539,137.127,4
Sao Paulo - binaural,Ottmar Liebert,Up Close,3S71NRvGcWpqgpPo37HVYa,453560,False,spotify:track:3S71NRvGcWpqgpPo37HVYa,Unknown,0.639,0.226,9,-23.215,1,0.0329,0.975,0.924,0.161,0.448,78.569,4
How Long,Charles Bradley,No Time For Dreaming,177k3bIAhaiLfJxx2Vi6mI,234799,False,spotify:track:177k3bIAhaiLfJxx2Vi6mI,Unknown,0.535,0.566,3,-7.02,1,0.0375,0.355,0.000545,0.0999,0.508,84.218,3
Stormur,Sigur Rós,Kveikur,0Ghx9zYtYtFbcvVtCxmsaG,295013,False,spotify:track:0Ghx9zYtYtFbcvVtCxmsaG,Unknown,0.431,0.814,0,-6.845,1,0.0545,0.00809,0.0254,0.0976,0.0738,119.997,4
Jungle Boogie,Kool & The Gang,The Best Of Kool & The Gang (1969-1976),3E9goOoljmDVmLdPcGzWuf,184933,False,spotify:track:3E9goOoljmDVmLdPcGzWuf,Unknown,0.79,0.813,5,-10.553,1,0.0969,0.138,3.16e-05,0.34,0.654,106.943,4
Over There,Sounds From The Ground,Kin Remastered,2xopgtSi1TAyCYb9hYWlcV,446786,False,spotify:track:2xopgtSi1TAyCYb9hYWlcV,Unknown,0.676,0.562,9,-7.621,0,0.031,0.207,0.685,0.0649,0.802,121.897,4
To Lay Me Down - Studio Rehearsal,Grateful Dead,Complete Studio Rarities Collection,6fdlXO9Fnpx8GoVXXWlBAL,551960,False,spotify:track:6fdlXO9Fnpx8GoVXXWlBAL,Unknown,0.52,0.214,0,-13.608,1,0.0458,0.808,0.015,0.0875,0.229,214.812,3
Alligator - Live in Los Angeles,Grateful Dead,Complete Live Rarities Collection,3TUY3SW2kk7YdKSof49YaQ,1123493,False,spotify:track:3TUY3SW2kk7YdKSof49YaQ,Unknown,0.479,0.549,9,-13.788,1,0.0506,0.237,0.464,0.782,0.824,118.519,4
Oh Babe It Ain't No Lie - Alternate Live Version,Grateful Dead,Complete Live Rarities Collection,3ydxulHGopEsNvat8PQV0J,432373,False,spotify:track:3ydxulHGopEsNvat8PQV0J,Unknown,0.597,0.196,0,-22.133,1,0.0325,0.759,0.363,0.412,0.448,116.395,4
Twice,Little Dragon,Little Dragon,03IbGrq7Q4mWPK1cITU1Oy,186186,False,spotify:track:03IbGrq7Q4mWPK1cITU1Oy,Unknown,0.392,0.193,2,-11.747,0,0.0332,0.977,0.00797,0.0781,0.254,136.929,4
Tastebud - Vocal Version,Grateful Dead,Complete Studio Rarities Collection,1Or3ISYLflV42RcnoNPJ8x,271533,False,spotify:track:1Or3ISYLflV42RcnoNPJ8x,Unknown,0.444,0.336,0,-13.561,1,0.0689,0.633,0.571,0.302,0.48,174.469,3
Intentions Clear,Umphrey's McGee,Safety In Numbers,6MMeqeCNmL3bXGKLHb7Lk6,350840,False,spotify:track:6MMeqeCNmL3bXGKLHb7Lk6,Unknown,0.666,0.69,9,-8.942,1,0.0554,0.0832,0.0288,0.102,0.315,106.085,4
Colorado,Lotus ,Nomad,6ip7iRhaxc1yXD2nYM0Rw3,306840,False,spotify:track:6ip7iRhaxc1yXD2nYM0Rw3,Unknown,0.598,0.154,4,-18.272,1,0.0503,0.914,0.684,0.112,0.132,111.872,4
Pretty Jane,Tea Leaf Green,Taught To Be Proud,70ha5cRq1jOcO0utMoTZLm,239613,False,spotify:track:70ha5cRq1jOcO0utMoTZLm,Unknown,0.764,0.284,10,-12.642,1,0.051,0.794,0.000496,0.0952,0.382,75.867,4
The Cisco Kid,War,The Hits & More,1RzoAcFBUKGln5Ljh3JRc9,226360,False,spotify:track:1RzoAcFBUKGln5Ljh3JRc9,Unknown,0.848,0.848,9,-6.704,0,0.0909,0.225,0.003,0.0386,0.962,141.784,4
Insomniac Olympics,Blockhead,Music By Cavelight,7IuxuJBP6kwOOu1ShFzmR1,306586,False,spotify:track:7IuxuJBP6kwOOu1ShFzmR1,Unknown,0.588,0.628,1,-7.714,1,0.0344,0.539,0.83,0.0968,0.186,88.006,4
Ungodly Fruit,Wax Tailor,Tales Of The Forgotten Melodies,6CCabWxkqKzMkLmcLWsYUX,180372,False,spotify:track:6CCabWxkqKzMkLmcLWsYUX,Unknown,0.642,0.693,4,-4.643,0,0.0406,0.0766,0.68,0.208,0.733,169.991,4
The Crow,DJ Food,Funkungfusion,5J2cSUIEoRVjEwW9ua3ODa,373373,False,spotify:track:5J2cSUIEoRVjEwW9ua3ODa,Unknown,0.601,0.62,8,-13.321,1,0.0686,0.298,0.92,0.117,0.256,76.992,4
Carmina Burana: O Fortuna,Carl Orff,The 50 Greatest Pieces of Classical Music,2d7139N7CJ9eJmGVE42Y44,162773,False,spotify:track:2d7139N7CJ9eJmGVE42Y44,Unknown,0.392,0.307,2,-13.074,0,0.0333,0.96,0.0451,0.0854,0.338,136.883,3
Nemo,Umphrey's McGee,Safety In Numbers,7zbQwxT5FanVkFiTfmLY8N,265400,False,spotify:track:7zbQwxT5FanVkFiTfmLY8N,Unknown,0.69,0.648,7,-7.345,1,0.0879,0.0928,9.47e-06,0.114,0.429,95.169,4
Pretentious,Bibio,Mind Bokeh,3Q5fvTZlPnu2M61cbTbE5y,362400,False,spotify:track:3Q5fvTZlPnu2M61cbTbE5y,Unknown,0.583,0.772,7,-5.319,1,0.067,0.297,0.00514,0.276,0.451,141.67,4
"Roast Fish And Cornbread - Extended Mix (7"" Single)","Lee ""Scratch"" Perry",Best Of/20th Century,1GvjGzzYjL8HZjNLOu9QFo,262693,False,spotify:track:1GvjGzzYjL8HZjNLOu9QFo,Unknown,0.859,0.336,1,-13.114,0,0.0995,0.0077,6.42e-05,0.118,0.37,116.304,4
Police & Thieves,Junior Murvin,Reggae Greats,53u1gEwPGeBEvldt2Qrcej,236826,False,spotify:track:53u1gEwPGeBEvldt2Qrcej,Unknown,0.941,0.274,7,-15.594,1,0.147,0.0148,6.35e-06,0.065,0.922,127.032,4
Police & Thieves - Single Version,Junior Murvin,Best Of/20th Century,5llcci2BTDzIP3EqpxJg3h,252560,False,spotify:track:5llcci2BTDzIP3EqpxJg3h,Unknown,0.915,0.425,7,-9.245,1,0.0757,0.394,0,0.117,0.877,127.006,4
All New Minglewood Blues,Grateful Dead,Shakedown Street,5W96hg9uQimbZTy3gwP2FN,253880,False,spotify:track:5W96hg9uQimbZTy3gwP2FN,Unknown,0.67,0.809,9,-6.785,1,0.0281,0.193,0.158,0.256,0.901,91.199,4
Fire on the Mountain,Grateful Dead,Shakedown Street,2hhUkjqmkIGIeMDmRRANl1,226360,False,spotify:track:2hhUkjqmkIGIeMDmRRANl1,Unknown,0.778,0.575,1,-7.927,0,0.0478,0.508,2.86e-05,0.0926,0.916,76.782,1
Wildfire,SBTRKT,SBTRKT,2WMRd3xAb9FwXopCRNWDq1,201000,False,spotify:track:2WMRd3xAb9FwXopCRNWDq1,Unknown,0.835,0.481,0,-7.188,0,0.387,0.0308,0.000501,0.0896,0.34,139.581,4
And We Bid You Goodnight - 2001 Remaster,Grateful Dead,Live / Dead,1NyaKoa49N1DXqUPrqR9H6,37066,False,spotify:track:1NyaKoa49N1DXqUPrqR9H6,Unknown,0.394,0.00269,10,-38.223,1,0.0398,0.951,0,0.106,0.303,53.678,4
"We Bid You Goodnight - Live at Fillmore East, New York City, April 1971",Grateful Dead,"Ladies and Gentlemen... The Grateful Dead: Fillmore East, New York City, April 1971 (Live)",12D1qxGB4p2wsm4nRmQ2hH,226333,False,spotify:track:12D1qxGB4p2wsm4nRmQ2hH,Unknown,0.522,0.215,9,-18.096,1,0.238,0.806,0,0.733,0.401,116.804,4
Them Old Minglewood Blues,New Riders of the Purple Sage,Where I Come From,6bFjWyEFct2uP0Ydce5lWG,305520,False,spotify:track:6bFjWyEFct2uP0Ydce5lWG,Unknown,0.63,0.869,2,-4.57,1,0.0274,0.0421,0.00232,0.237,0.907,123.947,4
Long Black Veil,Lefty Frizzell,American Originals,6W7JvNYum6o2NxIIP5rZ2s,182360,False,spotify:track:6W7JvNYum6o2NxIIP5rZ2s,Unknown,0.558,0.16,4,-17.501,1,0.0384,0.826,2.3e-05,0.131,0.401,63.055,4
Always Late (With Your Kisses),Lefty Frizzell,Look What Thoughts Will Do,6zTkSkAB69CMZKMp7qbHXQ,183666,False,spotify:track:6zTkSkAB69CMZKMp7qbHXQ,Unknown,0.772,0.152,9,-14.132,1,0.0324,0.834,0,0.369,0.546,117.749,3
There 4u,Nightmares On Wax,Feelin' Good,1LzPOIvxuEmVFQ50LDG3KV,280960,False,spotify:track:1LzPOIvxuEmVFQ50LDG3KV,Unknown,0.754,0.447,0,-9.917,1,0.0431,0.384,0.47,0.0598,0.436,154.162,4
So Here We Are,Nightmares On Wax,Feelin' Good,1lyGjKnunMJYK1bt7tpu7k,267373,False,spotify:track:1lyGjKnunMJYK1bt7tpu7k,Unknown,0.47,0.277,7,-13.503,1,0.0428,0.831,0.919,0.118,0.408,173.351,4
Happiness Is A Warm Gun (Live),Jacob Fred Jazz Odyssey,The Sameness Of Difference,1syhuqwW4KKKmJdYnylEsH,248226,False,spotify:track:1syhuqwW4KKKmJdYnylEsH,Unknown,0.589,0.417,9,-13.143,0,0.0409,0.712,0.216,0.978,0.545,127.952,4
Have A Cigar - 2011 Remaster,Pink Floyd,The Best Of Pink Floyd: A Foot In The Door (2011 Remastered Version),3obOdgmvmju3WwqsZwV983,307440,False,spotify:track:3obOdgmvmju3WwqsZwV983,Unknown,0.449,0.54,4,-14.637,0,0.0458,0.346,0.00944,0.232,0.673,120.107,4
What,Bassnectar,Vava Voom,4umWM9ajmlpIOP5UnxTgnF,294853,False,spotify:track:4umWM9ajmlpIOP5UnxTgnF,Unknown,0.55,0.975,2,-1.418,1,0.0374,0.000258,0.0748,0.381,0.317,139.957,4
You Did It,Ann Robinson,The Lost Soul Sisters,4qJKc5qPxo7C1rDg8DQrkQ,136720,False,spotify:track:4qJKc5qPxo7C1rDg8DQrkQ,Unknown,0.747,0.573,1,-6.032,1,0.0836,0.236,4.6e-06,0.0754,0.77,105.663,4
Midnight Special,Scientist,The Seducer Dub Wise,1k2Decn8MYnfyPDbGi5NYI,212186,False,spotify:track:1k2Decn8MYnfyPDbGi5NYI,Unknown,0.657,0.278,3,-8.68,0,0.0409,0.237,0.632,0.138,0.586,149.744,4
African Daughter Dub,Scientist,Dubplate,0IIxftBU48LKDzUeabYljg,192826,False,spotify:track:0IIxftBU48LKDzUeabYljg,Unknown,0.852,0.557,9,-9.396,1,0.0653,0.252,0.0136,0.128,0.869,127.774,4
Your Teeth In My Neck,Scientist,The Scientist Rids the World of the Evil Curse of The Intergalactic Vampire,1yDEFW9WSz1JqaoK2gJGPx,281887,True,spotify:track:1yDEFW9WSz1JqaoK2gJGPx,Unknown,0.813,0.236,1,-19.583,0,0.293,0.0284,0.00671,0.0977,0.523,146.564,4
Pork Chop's Little Ditty,Primus,Pork Soda,2PmEtEgsRRhwgLuA9yPyLa,63200,False,spotify:track:2PmEtEgsRRhwgLuA9yPyLa,Unknown,0.848,0.369,8,-17.582,1,0.0548,0.854,0.573,0.0446,0.718,94.666,4
"The Ol' Diamondback Sturgeon (Fisherman's Chronicles, Part 3)",Primus,Pork Soda,3QoXtflCDAdDYDQl5FFzZc,280000,False,spotify:track:3QoXtflCDAdDYDQl5FFzZc,Unknown,0.479,0.857,0,-8.687,1,0.0373,0.0176,0.504,0.323,0.666,130.221,4
We're Going To Be Friends,The White Stripes,White Blood Cells,6u13tCUeMafkT0KFsmvodB,142226,False,spotify:track:6u13tCUeMafkT0KFsmvodB,Unknown,0.521,0.473,7,-5.353,1,0.0275,0.717,0,0.0715,0.46,97.09,4
Seven Nation Army,The White Stripes,Elephant,3ctoHckjyd13eBi2IDw2Ip,231800,False,spotify:track:3ctoHckjyd13eBi2IDw2Ip,Unknown,0.75,0.462,0,-7.664,1,0.0779,0.00576,0.545,0.307,0.309,123.865,4
"Dark Star (with Tom Constanten) - Live at Fillmore East, New York City, April 1971",Grateful Dead,"Ladies and Gentlemen... The Grateful Dead: Fillmore East, New York City, April 1971 (Live)",2NC0gHbKGWhMlIHKKiZhal,835266,False,spotify:track:2NC0gHbKGWhMlIHKKiZhal,Unknown,0.339,0.256,2,-15.138,1,0.0349,0.765,0.262,0.123,0.198,149.526,4
The Dub That Sank My Sub,The Limp Twins,Tales From Beyond The Groove,6tfupGxzvuBlwCxoudPQf6,74013,False,spotify:track:6tfupGxzvuBlwCxoudPQf6,Unknown,0.935,0.307,5,-12.525,0,0.0837,0.325,0.258,0.111,0.66,110.062,4
Infinite Regression,Quantic,The 5th Exotic,0wSNbBmPDT1FTtZF9oAdry,200920,True,spotify:track:0wSNbBmPDT1FTtZF9oAdry,Unknown,0.658,0.907,7,-11.289,1,0.107,0.000751,0.0724,0.208,0.386,90.028,4
Transatlantic,Quantic,Apricot Morning,25WbZC6FWY8vLPaSJfm44G,282800,False,spotify:track:25WbZC6FWY8vLPaSJfm44G,Unknown,0.745,0.924,5,-6.872,0,0.0558,0.00516,0.777,0.0439,0.871,115.991,4
"Absence Heard, Presence Felt",Quantic,An Announcement to Answer,6j5apDNP48InFg0XEIJSyc,187360,False,spotify:track:6j5apDNP48InFg0XEIJSyc,Unknown,0.408,0.658,11,-10.383,0,0.23,0.0155,0.0296,0.145,0.421,76.985,4
Time Is The Enemy,Quantic,The 5th Exotic,5i33z3NLHNGdRzbWgOIP1k,219846,False,spotify:track:5i33z3NLHNGdRzbWgOIP1k,Unknown,0.182,0.849,1,-9.809,1,0.0381,0.00637,0.942,0.302,0.223,165.928,4
Snakes In The Grass,Quantic,The 5th Exotic,6vdTD6iooiodJ2Izvn1zLt,311360,True,spotify:track:6vdTD6iooiodJ2Izvn1zLt,Unknown,0.499,0.603,5,-15.063,0,0.0321,0.361,0.842,0.0604,0.88,156.014,4
Down Home Girl,Old Crow Medicine Show,Big Iron World,7m1TJgrWNy72WgKmK51QgJ,226893,False,spotify:track:7m1TJgrWNy72WgKmK51QgJ,Unknown,0.698,0.638,4,-5.968,0,0.0371,0.313,2.67e-06,0.0937,0.816,111.205,4
Angel From Montgomery,Old Crow Medicine Show,Broken Hearts & Dirty Windows: Songs of John Prine,3onOO3ipEycrWY32ppMx8R,270080,False,spotify:track:3onOO3ipEycrWY32ppMx8R,Unknown,0.574,0.36,2,-8.861,1,0.0602,0.511,0,0.0711,0.501,142.722,4
Illegal Smile,John Prine,Rhino Hi-Five: John Prine,1wwqjkEV3BqlkI04E1DrTr,193266,False,spotify:track:1wwqjkEV3BqlkI04E1DrTr,Unknown,0.499,0.279,0,-15.338,1,0.0529,0.742,1.47e-06,0.0907,0.422,161.61,4
So Long feat. Alice Russell,Quantic,Mishaps Happening,7nb8kjNjqoQ3ixHbvO4LgQ,443626,False,spotify:track:7nb8kjNjqoQ3ixHbvO4LgQ,Unknown,0.683,0.877,2,-9.29,1,0.0457,0.254,0.795,0.176,0.959,90.008,4
Don't Joke With a Hungry Man - feat. Spanky Wilson,Quantic,Mishaps Happening,4QmCOvFFZQhiXdHtkVbskv,317413,False,spotify:track:4QmCOvFFZQhiXdHtkVbskv,Unknown,0.794,0.829,1,-6.735,1,0.0328,0.0453,0.128,0.0518,0.849,109.997,4
Angels and Albatrosses,Quantic,Mishaps Happening,6z0Vyb1bTYIsFgusQDG60O,313053,False,spotify:track:6z0Vyb1bTYIsFgusQDG60O,Unknown,0.675,0.369,5,-9.182,1,0.0985,0.395,0.217,0.11,0.202,143.988,4
Trouble From The River,Quantic,Apricot Morning,7mnkOl6Zu1gig2xTQy1CMA,385946,True,spotify:track:7mnkOl6Zu1gig2xTQy1CMA,Unknown,0.667,0.825,7,-7.324,1,0.0548,0.0319,0.927,0.101,0.336,160.0,4
Father (Soul),The Quantic Soul Orchestra,Tropidelico,6WdticaQsQYWzJXz8wax94,142800,False,spotify:track:6WdticaQsQYWzJXz8wax94,Unknown,0.712,0.797,5,-9.574,1,0.0295,0.229,0.901,0.0984,0.617,99.379,4
Introduction,Quantic,The 5th Exotic,1eXqqphkcwCRLbO0LfCBPl,43986,True,spotify:track:1eXqqphkcwCRLbO0LfCBPl,Unknown,0.663,0.71,6,-10.442,1,0.401,0.111,0.799,0.33,0.456,200.167,4
The 5th Exotic,Quantic,The 5th Exotic,6bWkW8mWjE176Z5j4QUYDH,247826,True,spotify:track:6bWkW8mWjE176Z5j4QUYDH,Unknown,0.667,0.599,10,-12.837,1,0.0515,0.00469,0.677,0.349,0.329,110.028,4
Life In The Rain,Quantic,The 5th Exotic,0yYq0EylkK6ZY6xu7jTRmH,393333,False,spotify:track:0yYq0EylkK6ZY6xu7jTRmH,Unknown,0.671,0.77,1,-10.439,1,0.0518,0.0603,0.843,0.0945,0.163,104.985,4
Long Road Ahead,Quantic,The 5th Exotic,1zJT60aFvKpzqdcheXzip4,228013,True,spotify:track:1zJT60aFvKpzqdcheXzip4,Unknown,0.57,0.641,1,-10.471,0,0.0458,0.17,0.92,0.126,0.379,79.991,4
Common Knowledge,Quantic,The 5th Exotic,78nBG6B9baup1Yn55JhyPP,373493,True,spotify:track:78nBG6B9baup1Yn55JhyPP,Unknown,0.607,0.673,1,-15.675,1,0.0527,0.31,0.83,0.159,0.735,160.064,4
The Picture Inside,Quantic,The 5th Exotic,20te1L50XHZ2ogjzlphxPF,252946,True,spotify:track:20te1L50XHZ2ogjzlphxPF,Unknown,0.676,0.851,11,-7.603,0,0.133,0.0672,0.915,0.0852,0.342,100.012,4
Through These Eyes,Quantic,The 5th Exotic,5LbSCRUBXxkSE6huk1febs,320800,True,spotify:track:5LbSCRUBXxkSE6huk1febs,Unknown,0.766,0.933,2,-5.938,1,0.0658,0.0139,0.821,0.109,0.325,138.005,4
In The Key Of Blue,Quantic,The 5th Exotic,0mK8g28Ijn1vCQ4vpVdlFD,412746,True,spotify:track:0mK8g28Ijn1vCQ4vpVdlFD,Unknown,0.652,0.595,8,-12.871,0,0.0417,0.0034,0.834,0.119,0.0532,109.995,4
Meaning,Quantic,The 5th Exotic,6gjV6FQA3XzsU9LoA0PzX7,169666,True,spotify:track:6gjV6FQA3XzsU9LoA0PzX7,Unknown,0.768,0.441,11,-7.535,1,0.057,0.00343,0.444,0.132,0.334,150.093,4
Sittin' On Top Of The World,Bob Wills & His Texas Playboys,Boot Heel Drag: The MGM Years,6tA8YmWwz7GGU1OzI6yicZ,187733,False,spotify:track:6tA8YmWwz7GGU1OzI6yicZ,Unknown,0.61,0.318,7,-11.648,1,0.0417,0.985,0.000309,0.255,0.446,87.87,4
Trouble In Mind,Bob Wills & His Texas Playboys,The Essential Bob Wills And His Texas Playboys,55Tq0YSbpNATtD8guafsOn,176346,False,spotify:track:55Tq0YSbpNATtD8guafsOn,Unknown,0.623,0.345,9,-9.829,1,0.0707,0.985,0.00425,0.319,0.867,122.915,4
Far East Sweets,"Medeski, Martin & Wood",Let's Go Everywhere,5VhnZDhORh9ech2Z6Km770,173480,False,spotify:track:5VhnZDhORh9ech2Z6Km770,Unknown,0.533,0.473,3,-9.671,0,0.0268,0.0152,0.246,0.0892,0.631,138.509,4
My First Cigarette,Family Animals,Family Animals,7EdCKsD5mZBbIR0fvmuNcT,353880,False,spotify:track:7EdCKsD5mZBbIR0fvmuNcT,Unknown,0.415,0.521,0,-6.449,1,0.0405,0.012,0.00168,0.482,0.0816,172.008,3
Floratone,Floratone,Floratone,26xWSnepUzjKi6b5wpSXlk,329973,False,spotify:track:26xWSnepUzjKi6b5wpSXlk,Unknown,0.657,0.376,11,-11.441,0,0.0452,0.349,0.941,0.0986,0.709,141.617,4
This Beat,The Jazzual Suspects,Mushroom Jazz 6 (Unmixed Online Version),75GSan3FUJHmQayIoVAgxG,290653,False,spotify:track:75GSan3FUJHmQayIoVAgxG,Unknown,0.761,0.439,6,-13.274,0,0.0647,0.281,0.001,0.196,0.734,100.01,4
Send Me On My Way,Rusted Root,The Best Of / 20th Century Masters The Millennium Collection,4yshHBPp0MoVynV1sMCKV3,261706,False,spotify:track:4yshHBPp0MoVynV1sMCKV3,Unknown,0.495,0.774,0,-6.543,1,0.0718,0.138,1.31e-05,0.128,0.715,119.398,4
Crystal Rope,Gayngs,Relayted,5yfg3NIMXTWtI5BKoYlMHy,204346,False,spotify:track:5yfg3NIMXTWtI5BKoYlMHy,Unknown,0.833,0.277,9,-7.596,0,0.0522,0.264,0.855,0.143,0.414,138.055,4
Pow Satan,"Lee ""Scratch"" Perry",Back On The Controls,7H1hbO5c5gZVL3P4dDQNKd,217200,False,spotify:track:7H1hbO5c5gZVL3P4dDQNKd,Unknown,0.644,0.797,9,-6.507,1,0.125,0.0254,3.2e-06,0.365,0.868,140.115,4
Cloak & Dagger,The Upsetters,Dub-Triptych,1X3eZZpc7kDZE4JxWQfiLH,246240,False,spotify:track:1X3eZZpc7kDZE4JxWQfiLH,Unknown,0.829,0.396,0,-12.914,1,0.0453,0.206,0.549,0.326,0.847,131.567,4
After Midnight,J.J. Cale,The Definitive Collection,1rIxqd83G5QIj3A7McdaYv,140960,False,spotify:track:1rIxqd83G5QIj3A7McdaYv,Unknown,0.662,0.304,2,-19.489,1,0.0337,0.233,0.36,0.1,0.487,97.474,4
Cocaine,J.J. Cale,The Definitive Collection,0mYC5tSzybVIm0VJNSdVUe,172533,False,spotify:track:0mYC5tSzybVIm0VJNSdVUe,Unknown,0.801,0.408,6,-14.322,1,0.0449,0.392,0.285,0.109,0.585,103.657,4
Nu Jazz 15,NuJazz,Nu Jazz,20nDPw8yOf3oQVDAv8QIdN,268973,False,spotify:track:20nDPw8yOf3oQVDAv8QIdN,Unknown,0.683,0.275,7,-16.515,1,0.086,0.000193,0.954,0.112,0.14,172.167,3
